account_id,customer_id,account_type,branch_code,opening_date,current_balance,available_balance,currency,account_status,freeze_status,last_transaction_date
ACC000007688,CUST0005521,SAVINGS,BR0092,2016-04-30,41417.75,32324.02,INR,ACTIVE,N,2023-12-09
ACC000007689,CUST0007212,CURRENT,BR0044,2016-05-14,109529.31,101857.64,INR,DORMANT,N,2026-01-30
ACC000007690,CUST0006697,CURRENT,BR0030,2022-01-05,110544.51,109535.09,INR,ACTIVE,N,2024-06-17
ACC000007691,CUST0005855,SAVINGS,BR0033,2020-01-19,93422.48,56420.59,INR,ACTIVE,N,2024-07-30
ACC000007692,CUST0007617,FIXED_DEPOSIT,BR0008,2024-08-17,28817.45,13658.82,INR,DORMANT,N,2026-06-22
ACC000007693,CUST0007476,SAVINGS,BR0019,2022-04-20,7347.76,1117.19,INR,ACTIVE,N,2023-06-28
ACC000007694,CUST0000698,SAVINGS,BR0081,2014-07-05,129553.92,84584.83,INR,ACTIVE,N,2023-07-31
ACC000007695,CUST0007689,SAVINGS,BR0017,2025-04-19,52939.43,4917.01,INR,ACTIVE,N,2026-02-15
ACC000007696,CUST0005324,FIXED_DEPOSIT,BR0046,2016-02-14,78527.34,44768.38,INR,ACTIVE,N,2026-07-25
ACC000007697,CUST0001285,SAVINGS,BR0078,2014-11-29,59561.16,18082.47,INR,ACTIVE,N,2023-08-04
ACC000007698,CUST0008203,SAVINGS,BR0092,2017-11-20,49862.46,22346.48,INR,ACTIVE,N,2023-03-24
ACC000007699,CUSTX1279,SAVINGS,BR0025,2020-03-04,4252.5,2043.47,INR,ACTIVE,N,2025-03-12
ACC000007700,CUST0002901,CURRENT,BR0089,2016-02-11,348506.65,335316.4,INR,ACTIVE,N,2023-06-03
ACC000007701,CUST0007860,SAVINGS,BR0015,2024-03-05,39054.25,20909.46,INR,ACTIVE,N,2025-06-21
ACC000007702,CUST0007310,SAVINGS,BR0085,2018-09-15,35343.11,22419.31,INR,ACTIVE,N,2026-05-25
ACC000007703,CUST0004039,SAVINGS,BR0103,2020-07-15,131941.69,99251.23,INR,ACTIVE,Y,2025-04-27
ACC000007704,CUST0005353,CURRENT,BR0001,2023-10-08,156023.09,143742.37,INR,ACTIVE,N,2024-07-09
ACC000007705,CUST0008161,SAVINGS,BR0008,2019-12-02,32939.73,19150.17,INR,ACTIVE,N,2024-08-10
ACC000007706,CUST0004955,SAVINGS,BR0045,2020-02-29,46334.07,13500.94,INR,ACTIVE,N,2025-07-07
ACC000007707,CUST0005738,SAVINGS,BR0074,2021-07-04,31292.6,986.71,INR,ACTIVE,N,2024-05-22
ACC000007708,CUST0006707,SAVINGS,BR0088,2024-11-22,84951.82,74752.48,INR,ACTIVE,N,2026-02-22
ACC000007709,CUST0005765,SAVINGS,BR0090,2022-07-27,67042.16,21190.22,INR,ACTIVE,N,2025-05-31
ACC000007710,CUST0005778,CURRENT,BR0063,2018-06-23,146035.1,133203.35,EUR,ACTIVE,N,2023-08-24
ACC000007711,CUST0005158,FIXED_DEPOSIT,BR0065,2021-09-03,81294.38,39783.66,INR,ACTIVE,N,2025-11-25
ACC000007712,CUST0007689,SAVINGS,BR0082,2013-05-15,181656.88,138801.58,INR,BLOCKED,Y,2023-04-22
ACC000007713,CUST0003791,SAVINGS,BR0034,2015-10-17,111305.34,91886.31,INR,ACTIVE,N,2026-03-06
ACC000007714,CUST0006541,CURRENT,BR0110,2014-02-28,135165.83,124765.66,INR,ACTIVE,N,2025-07-10
ACC000007715,CUST0004524,SAVINGS,BR0106,2023-05-20,89057.85,71321.54,INR,ACTIVE,N,2026-03-15
ACC000007716,CUST0006734,CURRENT,BR0111,2013-06-04,41990.83,18117.08,INR,ACTIVE,N,2025-03-10
ACC000007717,CUST0003759,SAVINGS,BR0094,2023-04-04,35354.51,5343.34,INR,ACTIVE,N,2024-12-01
ACC000007718,CUST0003224,CURRENT,BR0051,2016-07-08,49649.21,38470.0,INR,ACTIVE,N,2026-04-03
ACC000007719,CUST0007851,SAVINGS,BR0044,2024-04-27,114804.38,101167.29,INR,ACTIVE,N,2024-07-13
ACC000007720,CUST0006570,SAVINGS,BR0001,2016-11-13,539649.15,496697.72,INR,ACTIVE,N,2026-01-08
ACC000007721,CUST0009142,SAVINGS,BR0097,2016-01-15,20410.66,14442.52,INR,ACTIVE,N,2025-05-23
ACC000007722,CUST0000969,FIXED_DEPOSIT,BR0069,2013-05-31,286483.15,254621.88,INR,BLOCKED,Y,2025-10-21
ACC000007723,CUST0006807,CURRENT,BR0119,2013-02-18,78771.43,54042.21,INR,ACTIVE,N,2024-01-31
ACC000007724,CUST0008787,CURRENT,BR0055,2015-04-30,17967.94,12581.15,INR,ACTIVE,N,2024-02-05
ACC000007725,CUST0003340,SAVINGS,BR0047,2024-07-10,38909.73,19311.33,INR,ACTIVE,N,2024-11-11
ACC000007726,CUST0003155,SAVINGS,BR0083,2019-07-26,28088.22,10460.61,INR,ACTIVE,N,2026-07-29
ACC000007727,CUST0004719,CURRENT,BR0060,2022-06-10,80176.06,66123.09,INR,ACTIVE,N,2024-12-31
ACC000007728,CUST0006412,SAVINGS,BR0065,2016-03-11,44963.07,14935.64,GBP,ACTIVE,N,2024-05-14
ACC000007729,CUST0008258,CURRENT,BR0115,2014-06-05,11403.8,5143.33,INR,ACTIVE,N,2025-03-08
ACC000007730,CUST0004129,CURRENT,BR0062,2025-06-13,19168.84,1490.82,INR,ACTIVE,N,2026-07-15
ACC000007731,CUST0009047,SAVINGS,BR0055,2020-04-15,199834.44,186754.74,INR,ACTIVE,N,2025-09-19
ACC000007732,CUST0007991,SAVINGS,BR0095,2019-01-08,20904.44,9546.39,INR,ACTIVE,N,2024-08-04
ACC000007733,CUST0009505,SAVINGS,BR0022,2016-05-20,109819.98,103209.33,INR,ACTIVE,N,2025-11-02
ACC000007734,CUST0000917,CURRENT,BR0086,2025-07-13,14808.15,12613.63,INR,ACTIVE,N,2026-01-07
ACC000007735,CUST0003351,SAVINGS,BR0111,2022-12-01,34924.72,12458.05,INR,ACTIVE,N,2025-04-25
ACC000007736,CUST0003754,SAVINGS,BR0073,2025-04-08,53987.27,51599.72,INR,CLOSED,N,2026-07-19
ACC000007737,CUST0009577,SAVINGS,BR0049,2021-06-19,14219.72,13910.52,INR,ACTIVE,N,2024-05-13
ACC000007738,CUST0004540,FIXED_DEPOSIT,BR0090,2015-05-24,120715.2,78010.36,INR,ACTIVE,N,2024-11-04
ACC000007739,CUST0004834,CURRENT,BR0094,2016-04-01,97135.66,63152.75,INR,ACTIVE,N,2026-03-03
ACC000007740,CUST0002427,SAVINGS,BR0093,2026-06-21,46371.43,24868.96,INR,ACTIVE,N,2026-07-15
ACC000007741,CUST0009091,SAVINGS,BR0053,2019-07-14,14534.7,2372.29,INR,DORMANT,N,2026-06-18
ACC000007742,CUST0005855,CURRENT,BR0004,2022-09-19,119167.78,77890.31,INR,ACTIVE,N,2024-03-12
ACC000007743,CUST0003493,SAVINGS,BR0015,2019-07-23,30607.61,11904.26,INR,ACTIVE,N,2023-08-29
ACC000007744,CUST0006842,SALARY,BR0045,2023-01-02,48797.22,17268.31,INR,ACTIVE,N,2026-07-15
ACC000007745,CUST0006015,SAVINGS,BR0041,2025-03-08,47595.64,33382.58,USD,ACTIVE,N,2025-07-31
ACC000007746,CUST0001357,SAVINGS,BR0074,2024-05-15,217318.96,181011.39,EUR,ACTIVE,N,2025-07-03
ACC000007747,CUST0002717,FIXED_DEPOSIT,BR0059,2021-01-21,110034.42,104202.87,INR,ACTIVE,N,2024-04-27
ACC000007748,CUST0008972,SAVINGS,BR0062,2015-07-22,75702.61,55256.17,INR,ACTIVE,N,2024-08-18
ACC000007749,CUST0001214,SAVINGS,BR0087,2022-09-02,121152.93,85517.93,INR,ACTIVE,N,2023-09-26
ACC000007750,CUST0006349,CURRENT,BR0104,2019-08-28,136978.12,87375.59,INR,ACTIVE,N,2023-07-22
ACC000007751,CUST0001117,CURRENT,BR0057,2016-12-11,286332.52,284357.9,INR,ACTIVE,N,2024-10-19
ACC000007752,CUST0003044,SAVINGS,BR0026,2016-08-15,105199.26,94669.46,INR,DORMANT,N,2023-12-16
ACC000007753,CUST0004071,SAVINGS,BR0014,2023-09-09,910572.68,907251.61,INR,ACTIVE,N,2025-10-10
ACC000007754,CUST0004346,FIXED_DEPOSIT,BR0013,2018-05-21,246508.3,196807.93,INR,ACTIVE,N,2023-02-22
ACC000007755,CUST0007140,SAVINGS,BR0095,2024-04-14,29809.13,25851.34,INR,ACTIVE,N,2025-12-14
ACC000007756,CUST0004880,SAVINGS,BR0036,2021-02-24,30698.57,24881.63,INR,ACTIVE,N,2025-08-10
ACC000007757,CUST0004028,SAVINGS,BR0119,2026-02-21,21758.95,17514.71,EUR,ACTIVE,N,2026-03-14
ACC000007758,CUST0005845,FIXED_DEPOSIT,BR0072,2013-03-22,177225.37,135786.9,INR,DORMANT,N,2024-10-27
ACC000007759,CUST0005962,CURRENT,BR0069,2019-10-06,235254.87,221067.07,INR,ACTIVE,N,2026-01-21
ACC000007760,CUST0004087,SAVINGS,BR0006,2014-04-26,474977.59,442865.37,INR,ACTIVE,N,2024-04-04
ACC000007761,CUST0004296,SAVINGS,BR0120,2014-12-08,52271.46,7942.51,INR,ACTIVE,N,2024-02-08
ACC000007762,CUST0004449,SAVINGS,BR0073,2024-05-28,130423.97,95137.97,INR,ACTIVE,N,2026-07-25
ACC000007763,CUST0005274,SAVINGS,BR0112,2023-10-18,143854.69,143535.05,INR,CLOSED,N,2025-02-23
ACC000007764,CUST0004637,SALARY,BR0029,2018-07-01,47160.3,40313.44,INR,ACTIVE,N,2025-07-09
ACC000007765,CUST0001958,SAVINGS,BR0029,2016-08-20,186803.41,186055.83,INR,ACTIVE,N,2023-10-18
ACC000007766,CUST0000464,SALARY,BR0001,2015-07-28,39473.53,1383.23,INR,ACTIVE,N,2023-01-10
ACC000007767,CUST0000071,SAVINGS,BR0028,2013-03-05,165419.23,119580.83,EUR,CLOSED,Y,2025-10-19
ACC000007768,CUST0004122,CURRENT,BR0038,2018-07-01,49256.01,27074.52,INR,ACTIVE,N,2024-05-20
ACC000007769,CUST0001686,CURRENT,BR0060,2024-01-18,48813.3,15015.02,INR,ACTIVE,N,2025-09-17
ACC000007770,CUST0009705,SAVINGS,BR0003,2023-06-28,98471.11,96669.29,INR,ACTIVE,N,2024-09-02
ACC000007771,CUST0003735,SAVINGS,BR0092,2018-07-11,41722.71,29760.9,INR,ACTIVE,N,2025-11-06
ACC000007772,CUST0009303,SAVINGS,BR0005,2020-04-01,45621.59,44817.58,INR,CLOSED,N,2023-12-11
ACC000007773,CUST0009004,SAVINGS,BR0004,2023-01-24,56590.75,26467.91,INR,ACTIVE,N,2023-07-20
ACC000007774,CUST0004701,SALARY,BR0030,2022-12-23,175732.09,148999.29,INR,BLOCKED,Y,2024-05-31
ACC000007775,CUST0002540,SAVINGS,BR0037,2023-06-18,236860.39,222768.59,INR,ACTIVE,N,2025-05-13
ACC000007776,CUST0006210,SALARY,BR0034,2014-07-30,72718.54,50466.66,INR,ACTIVE,N,2024-03-04
ACC000007777,CUST0006185,SAVINGS,BR0094,2013-10-18,35915.79,10532.12,INR,ACTIVE,N,2023-04-21
ACC000007778,CUST0004089,SAVINGS,BR0039,2025-07-08,324300.48,296847.73,INR,ACTIVE,N,2026-04-15
ACC000007779,CUST0005584,SALARY,BR0060,2025-05-05,321900.17,275206.02,INR,ACTIVE,N,2025-12-24
ACC000007780,CUST0009266,SAVINGS,BR0005,2013-10-22,115166.03,77093.7,INR,ACTIVE,N,2025-12-14
ACC000007781,CUST0009523,SAVINGS,BR0092,2013-10-10,55231.21,40315.07,INR,ACTIVE,N,2026-01-10
ACC000007782,CUST0007589,SAVINGS,BR0063,2016-02-01,25602.33,1210.57,INR,ACTIVE,N,2023-08-22
ACC000007783,CUST0001741,FIXED_DEPOSIT,BR0096,2025-07-23,256262.3,231044.51,INR,ACTIVE,N,2025-12-02
ACC000007784,CUST0003967,SAVINGS,BR0086,2015-11-24,414034.41,402027.53,INR,ACTIVE,N,2025-08-31
ACC000007785,CUST0005003,FIXED_DEPOSIT,BR0080,2014-01-29,100799.18,68097.18,INR,ACTIVE,N,2025-11-11
ACC000007786,CUST0003072,SAVINGS,BR0001,2025-03-27,480375.64,433224.84,INR,ACTIVE,N,2025-06-10
ACC000007787,CUST0000829,SAVINGS,BR0075,2013-05-28,427158.88,408288.47,INR,BLOCKED,Y,2025-08-14
ACC000007788,CUST0000796,CURRENT,BR0012,2013-04-24,851343.86,825080.16,INR,ACTIVE,N,2023-02-21
ACC000007789,CUST0005783,SAVINGS,BR0063,2024-04-19,12796.08,1316.05,INR,ACTIVE,N,2025-08-17
ACC000007790,CUST0006506,CURRENT,BR0083,2022-12-28,38390.88,21650.21,INR,ACTIVE,N,2025-10-17
ACC000007791,CUST0008129,SAVINGS,BR0116,2022-07-11,26168.59,20232.03,INR,ACTIVE,N,2023-08-06
ACC000007792,CUST0008962,CURRENT,BR0043,2016-09-05,52129.04,12360.53,EUR,BLOCKED,Y,2025-01-22
ACC000007793,CUST0003829,SAVINGS,BR0095,2014-08-06,182427.76,169306.1,INR,ACTIVE,N,2025-06-13
ACC000007794,CUST0000435,SALARY,BR0006,2025-01-26,75696.82,27084.33,EUR,ACTIVE,N,2026-05-23
ACC000007795,CUST0004146,SAVINGS,BR0045,2021-05-18,11619.05,6099.1,USD,ACTIVE,N,2025-03-12
ACC000007796,CUST0005750,SAVINGS,BR0023,2019-04-09,186061.22,136250.04,INR,ACTIVE,N,2025-09-03
ACC000007797,CUST0008418,SAVINGS,BR0029,2022-07-20,303549.2,295983.49,INR,ACTIVE,N,2023-07-18
ACC000007798,CUST0000149,SAVINGS,BR0039,2017-04-14,31276.5,6728.59,INR,ACTIVE,N,2025-10-15
ACC000007799,CUST0002629,SAVINGS,BR0005,2016-02-06,97012.22,66891.69,EUR,ACTIVE,N,2024-05-17
ACC000007800,CUST0007063,CURRENT,BR0032,2024-11-24,316817.69,289215.39,INR,ACTIVE,N,2025-06-30
ACC000007801,CUST0005449,SALARY,BR0055,2020-11-20,50147.16,35603.68,INR,ACTIVE,N,2025-06-25
ACC000007802,CUST0001311,SAVINGS,BR0084,2017-10-31,171558.59,160314.84,INR,ACTIVE,N,2023-09-17
ACC000007803,CUST0008307,SAVINGS,BR0015,2021-04-06,17398.97,4498.61,GBP,ACTIVE,N,2025-09-08
ACC000007804,CUST0007949,CURRENT,BR0106,2015-05-18,36819.8,9678.05,INR,ACTIVE,N,2024-03-18
ACC000007805,CUST0006279,CURRENT,BR0101,2022-08-29,10107.95,1891.76,INR,ACTIVE,N,2025-02-17
ACC000007806,CUST0006544,SAVINGS,BR0119,2017-09-25,79736.08,29766.44,INR,DORMANT,N,2024-06-19
ACC000007807,CUST0004445,SAVINGS,BR0048,2015-12-18,62978.38,56526.43,INR,ACTIVE,N,2023-06-11
ACC000007808,CUST0000310,CURRENT,BR0023,2014-06-15,50089.7,32583.26,INR,ACTIVE,N,2025-03-26
ACC000007809,CUST0004626,SAVINGS,BR0002,2015-12-24,50354.48,39643.74,INR,ACTIVE,N,2024-11-07
ACC000007810,CUST0006865,CURRENT,BR0041,2022-09-01,33914.49,21756.24,INR,CLOSED,N,2025-08-29
ACC000007811,CUST0007129,SAVINGS,BR0098,2014-12-05,21911.2,6381.09,INR,ACTIVE,N,2023-12-21
ACC000007812,CUST0009042,SAVINGS,BR0108,2023-12-29,27142.34,21495.31,INR,ACTIVE,N,2025-11-12
ACC000007813,CUST0000644,SAVINGS,BR0017,2023-09-07,42101.56,37876.58,INR,ACTIVE,N,2025-03-17
ACC000007814,CUST0007283,CURRENT,BR0081,2018-04-23,48614.86,42191.04,INR,ACTIVE,N,2025-12-16
ACC000007815,CUST0007600,SAVINGS,BR0085,2019-01-08,7663.81,5910.11,INR,DORMANT,N,2024-08-22
ACC000007816,CUST0005105,SAVINGS,BR0080,2024-11-06,24615.29,18361.97,INR,DORMANT,N,2025-06-23
ACC000007817,CUST0004267,SAVINGS,BR0002,2013-12-19,1002358.22,987627.79,INR,ACTIVE,N,2026-02-20
ACC000007818,CUST0003369,CURRENT,BR0013,2022-01-15,37385.11,18400.4,INR,ACTIVE,N,2024-10-01
ACC000007819,CUST0007100,SALARY,BR0061,2026-05-24,172287.39,151907.11,INR,ACTIVE,N,2026-06-14
ACC000007820,CUST0007644,SAVINGS,BR0044,2022-10-25,36864.66,33197.84,INR,ACTIVE,N,2025-11-18
ACC000007821,CUST0003805,SAVINGS,BR0099,2017-06-18,44932.78,21808.56,INR,ACTIVE,N,2026-02-26
ACC000007822,CUST0007626,SAVINGS,BR0019,2018-11-11,31953.74,17015.86,INR,ACTIVE,N,2024-01-01
ACC000007823,CUST0007452,SAVINGS,BR0073,2023-02-15,32533.1,7754.0,INR,DORMANT,N,2024-06-26
ACC000007824,CUST0005637,SAVINGS,BR0047,2023-11-03,96002.2,48417.44,INR,ACTIVE,N,2025-06-12
ACC000007825,CUST0009073,SALARY,BR0068,2017-10-06,48058.12,34116.83,INR,ACTIVE,N,2025-11-04
ACC000007826,CUST0005231,SAVINGS,BR0073,2022-01-21,27971.07,8629.25,INR,ACTIVE,N,2025-08-21
ACC000007827,CUST0006710,SALARY,BR0078,2025-01-23,753555.33,712227.04,INR,ACTIVE,N,2026-01-24
ACC000007828,CUST0003022,SAVINGS,BR0070,2022-03-29,7394.07,1881.7,GBP,ACTIVE,N,2024-12-01
ACC000007829,CUST0003451,FIXED_DEPOSIT,BR0112,2019-01-26,152221.05,147882.44,EUR,BLOCKED,Y,2024-01-10
ACC000007830,CUST0009653,SAVINGS,BR0107,2025-11-27,9842.19,3684.07,INR,ACTIVE,N,2026-03-23
ACC000007831,CUST0004519,SAVINGS,BR0015,2015-06-01,107066.21,57676.6,INR,ACTIVE,N,2026-05-20
ACC000007832,CUST0002423,CURRENT,BR0020,2017-07-11,22347.28,22037.68,INR,ACTIVE,N,2025-04-30
ACC000007833,CUST0006176,SAVINGS,BR0059,2026-02-09,150881.67,148471.03,INR,ACTIVE,N,2026-07-08
ACC000007834,CUST0006416,CURRENT,BR0116,2021-01-13,49273.72,299.21,EUR,ACTIVE,N,2025-07-25
ACC000007835,CUST0006655,FIXED_DEPOSIT,BR0068,2021-05-18,714527.25,695724.2,INR,ACTIVE,N,2025-10-17
ACC000007836,CUST0009962,SAVINGS,BR0037,2025-12-22,39035.25,25956.45,INR,ACTIVE,N,2026-03-10
ACC000007837,CUST0007796,SAVINGS,BR0026,2021-04-20,40444.11,24285.94,INR,ACTIVE,N,2023-05-13
ACC000007838,CUST0007570,SAVINGS,BR0069,2023-08-08,157358.39,124047.12,INR,ACTIVE,N,2026-04-13
ACC000007839,CUST0006191,FIXED_DEPOSIT,BR0004,2018-02-19,262122.58,226611.55,INR,ACTIVE,N,2026-05-05
ACC000007840,CUST0000375,SAVINGS,BR0116,2014-01-23,137755.96,119254.24,EUR,ACTIVE,N,2026-05-09
ACC000007841,CUST0001858,SAVINGS,BR0024,2017-03-21,106591.68,104359.27,INR,ACTIVE,N,2025-01-20
ACC000007842,CUST0007460,SAVINGS,BR0049,2016-02-07,75759.74,49832.12,INR,CLOSED,N,2024-11-16
ACC000007843,CUST0000043,SAVINGS,BR0108,2016-07-11,195219.8,195135.12,INR,ACTIVE,N,2025-08-06
ACC000007844,CUST0000472,SAVINGS,BR0086,2023-06-24,92801.89,57878.65,INR,ACTIVE,N,2023-11-12
ACC000007845,CUST0006807,SAVINGS,BR0062,2021-07-09,8551.05,790.06,INR,ACTIVE,N,2023-01-30
ACC000007846,CUST0001053,CURRENT,BR0042,2013-05-24,137743.48,135963.93,INR,ACTIVE,N,2025-01-18
ACC000007847,CUST0001912,SAVINGS,BR0053,2013-08-30,67857.98,21853.76,INR,ACTIVE,N,2025-05-17
ACC000007848,CUST0006455,CURRENT,BR0114,2023-01-02,205239.23,164148.48,INR,ACTIVE,N,2024-07-03
ACC000007849,CUST0007662,SAVINGS,BR0119,2013-10-12,46944.58,36802.32,INR,ACTIVE,N,2024-02-23
ACC000007850,CUST0005098,SAVINGS,BR0076,2023-09-10,37275.3,8173.9,INR,ACTIVE,N,2026-06-17
ACC000007851,CUST0009962,SAVINGS,BR0052,2024-01-28,10347.79,8346.94,INR,DORMANT,N,2026-03-24
ACC000007852,CUST0007775,SAVINGS,BR0084,2017-09-27,46199.51,7323.36,INR,ACTIVE,N,2025-12-25
ACC000007853,CUST0002460,CURRENT,BR0037,2014-04-25,516603.55,510247.23,INR,ACTIVE,N,2026-04-12
ACC000007854,CUST0006564,SAVINGS,BR0113,2018-02-05,130759.36,115548.31,INR,ACTIVE,N,2025-10-26
ACC000007855,CUST0000757,SAVINGS,BR0039,2022-10-21,567948.18,546146.86,INR,DORMANT,N,2023-04-03
ACC000007856,CUST0002979,CURRENT,BR0067,2017-12-22,152130.91,143214.24,INR,ACTIVE,N,2025-10-21
ACC000007857,CUST0000887,SAVINGS,BR0040,2024-02-05,174813.6,146385.64,INR,ACTIVE,N,2025-08-19
ACC000007858,CUST0006253,SAVINGS,BR0019,2023-10-16,110666.09,66869.21,INR,ACTIVE,N,2024-09-29
ACC000007859,CUST0000525,CURRENT,BR0072,2024-03-20,41698.27,15076.71,INR,ACTIVE,N,2024-05-23
ACC000007860,CUST0005011,CURRENT,BR0086,2021-04-04,73561.26,58633.78,INR,ACTIVE,N,2025-12-19
ACC000007861,CUST0005573,SAVINGS,BR0106,2017-08-25,17919.16,10735.93,INR,ACTIVE,N,2024-04-03
ACC000007862,CUST0005348,SAVINGS,BR0049,2015-12-06,61159.06,16886.77,INR,ACTIVE,N,2025-02-08
ACC000007863,CUST0008098,FIXED_DEPOSIT,BR0106,2013-08-05,27265.31,3140.45,INR,ACTIVE,N,2025-07-08
ACC000007864,CUST0001482,CURRENT,BR0060,2020-07-30,129542.16,107589.32,INR,ACTIVE,N,2024-07-09
ACC000007865,CUST0004044,FIXED_DEPOSIT,BR0014,2022-04-07,43696.14,29539.68,INR,ACTIVE,N,2024-06-13
ACC000007866,CUST0004806,SAVINGS,BR0091,2021-03-28,29746.06,6603.09,INR,ACTIVE,N,2023-10-19
ACC000007867,CUST0005275,SAVINGS,BR0091,2020-06-07,67507.28,39003.48,INR,ACTIVE,N,2026-04-07
ACC000007868,CUST0000033,FIXED_DEPOSIT,BR0038,2019-05-26,92913.2,56050.71,INR,ACTIVE,N,2023-05-04
ACC000007869,CUST0005305,FIXED_DEPOSIT,BR0055,2013-08-28,96504.59,77466.5,INR,ACTIVE,N,2025-06-15
ACC000007870,CUST0001995,SAVINGS,BR0093,2013-10-27,34143.32,14783.49,INR,ACTIVE,N,2024-05-01
ACC000007871,CUST0006101,SAVINGS,BR0052,2013-08-24,18978.69,16705.55,INR,ACTIVE,N,2025-07-08
ACC000007872,CUST0001070,CURRENT,BR0102,2021-02-20,35416.9,11376.45,EUR,BLOCKED,Y,2023-11-12
ACC000007873,CUST0004699,FIXED_DEPOSIT,BR0093,2024-12-17,23178.65,21211.85,INR,ACTIVE,N,2026-04-10
ACC000007874,CUST0009721,FIXED_DEPOSIT,BR0108,2017-04-21,255143.29,235627.96,USD,ACTIVE,N,2023-12-03
ACC000007875,CUST0000887,SALARY,BR0079,2014-04-12,242583.75,236481.76,INR,ACTIVE,N,2023-02-06
ACC000007876,CUST0003543,CURRENT,BR0112,2021-03-08,40196.72,1000.45,INR,ACTIVE,N,2025-10-01
ACC000007877,CUST0001240,SAVINGS,BR0009,2026-01-04,143739.51,138923.06,INR,ACTIVE,N,2026-03-28
ACC000007878,CUST0000434,SAVINGS,BR0119,2024-08-24,371793.94,365352.11,INR,ACTIVE,N,2025-03-16
ACC000007879,CUST0001962,SAVINGS,BR0097,2022-06-29,59628.43,38424.26,INR,ACTIVE,N,2025-10-05
ACC000007880,CUST0007651,SALARY,BR0004,2020-12-16,42884.6,38094.77,USD,ACTIVE,N,2024-12-17
ACC000007881,CUST0000762,SAVINGS,BR0008,2022-10-18,121726.44,102861.36,INR,ACTIVE,N,2025-04-19
ACC000007882,CUST0003358,SAVINGS,BR0037,2018-07-18,46616.05,37565.97,INR,ACTIVE,N,2026-05-28
ACC000007883,CUST0004470,CURRENT,BR0095,2016-09-14,38301.97,38211.66,INR,ACTIVE,N,2025-12-14
ACC000007884,CUST0009277,SALARY,BR0102,2022-03-14,90811.82,43312.37,INR,ACTIVE,N,2023-08-27
ACC000007885,CUST0004681,FIXED_DEPOSIT,BR0098,2020-05-25,102907.73,63710.67,INR,ACTIVE,N,2024-02-19
ACC000007886,CUST0007723,SAVINGS,BR0050,2020-07-05,33706.47,458.73,INR,ACTIVE,N,2023-07-15
ACC000007887,CUST0002545,SAVINGS,BR0021,2016-09-08,36064.26,10218.28,INR,ACTIVE,N,2025-01-31
ACC000007888,CUST0007440,SAVINGS,BR0109,2022-02-01,43102.79,29605.32,INR,ACTIVE,N,2024-01-16
ACC000007889,CUST0001548,SALARY,BR0003,2014-05-24,7210.26,5879.1,INR,ACTIVE,N,2024-05-03
ACC000007890,CUST0005150,SAVINGS,BR0018,2025-02-07,21199.53,16137.37,INR,ACTIVE,N,2026-02-20
ACC000007891,CUST0003182,CURRENT,BR0027,2015-02-02,39851.47,39818.49,INR,ACTIVE,N,2024-06-08
ACC000007892,CUST0002510,SAVINGS,BR0025,2017-01-12,46329.63,9648.45,INR,ACTIVE,N,2023-04-10
ACC000007893,CUST0000307,SALARY,BR0085,2014-03-27,34217.06,23697.69,EUR,ACTIVE,N,2026-01-11
ACC000007894,CUST0007170,FIXED_DEPOSIT,BR0053,2015-08-08,32003.86,17015.13,INR,ACTIVE,N,2026-06-08
ACC000007895,CUST0005952,CURRENT,BR0098,2015-03-15,75141.63,42020.83,INR,ACTIVE,N,2024-03-09
ACC000007896,CUST0003466,SALARY,BR0084,2015-09-25,217463.69,192896.27,INR,ACTIVE,N,2023-04-22
ACC000007897,CUST0008021,SAVINGS,BR0004,2026-03-07,15688.09,2106.15,INR,ACTIVE,N,2026-07-09
ACC000007898,CUST0003075,SAVINGS,BR0031,2020-04-17,145595.8,121298.52,INR,BLOCKED,Y,2026-02-25
ACC000007899,CUST0000268,SAVINGS,BR0095,2017-05-14,73083.18,45413.88,GBP,ACTIVE,N,2024-11-05
ACC000007900,CUST0006125,SAVINGS,BR0049,2014-11-26,25102.33,8144.18,INR,ACTIVE,N,2025-01-16
ACC000007901,CUST0006124,SAVINGS,BR0011,2024-04-19,65098.41,41680.91,INR,ACTIVE,N,2026-02-18
ACC000007902,CUST0002720,SAVINGS,BR0060,2016-02-14,40438.7,306.82,INR,ACTIVE,N,2026-07-30
ACC000007903,CUST0001929,SAVINGS,BR0060,2016-11-30,236758.15,209153.86,INR,ACTIVE,N,2024-07-21
ACC000007904,CUST0009305,SAVINGS,BR0077,2017-07-13,101598.11,81718.53,INR,DORMANT,Y,2024-08-08
ACC000007905,CUST0005605,CURRENT,BR0019,2024-01-21,238372.97,203320.81,INR,ACTIVE,N,2026-04-26
ACC000007906,CUST0008881,SAVINGS,BR0114,2013-12-14,18712.13,7994.22,INR,ACTIVE,N,2023-04-04
ACC000007907,CUST0000721,SAVINGS,BR0071,2023-03-18,43267.58,41779.94,INR,ACTIVE,N,2026-04-08
ACC000007908,CUST0004537,FIXED_DEPOSIT,BR0049,2018-08-13,315875.6,304859.77,INR,ACTIVE,N,2024-10-13
ACC000007909,CUST0008316,SAVINGS,BR0116,2020-05-10,177492.44,177191.41,INR,ACTIVE,N,2025-04-03
ACC000007910,CUST0005397,SAVINGS,BR0048,2024-08-23,131248.8,129208.34,INR,ACTIVE,N,2024-11-23
ACC000007911,CUST0008153,CURRENT,BR0064,2019-09-11,66776.42,33376.29,INR,ACTIVE,N,2023-03-28
