customer_id,customer_name,customer_segment,age_group,city,state,occupation,annual_income_inr,risk_category,kyc_status,customer_since,customer_status
CUST0006314,Sneha Singh,RETAIL,26-35,New Delhi,Delhi,Homemaker,309067,LOW,VERIFIED,2015-12-25,ACTIVE
CUST0006315,Neha Das,RETAIL,26-35,Lucknow,Uttar Pradesh,Student,1755999,MEDIUM,VERIFIED,2016-05-11,ACTIVE
CUST0006316,Neha Das,RETAIL,26-35,Jaipur,Rajasthan,Self-Employed,425149,MEDIUM,VERIFIED,2017-12-07,ACTIVE
CUST0006317,Rohan Patel,PREMIUM,26-35,Kolkata,West Bengal,Salaried,1879452,LOW,VERIFIED,2020-07-23,BLOCKED
CUST0006318,Priya Yadav,RETAIL,26-35,Jaipur,Rajasthan,Self-Employed,361075,LOW,VERIFIED,2020-02-12,ACTIVE
CUST0006319,Aarav Iyer,PREMIUM,18-25,Lucknow,Uttar Pradesh,Salaried,1521773,MEDIUM,VERIFIED,2014-06-18,ACTIVE
CUST0006320,Isha Iyer,RETAIL,36-45,Bhubaneswar,Odisha,Professional,1155383,MEDIUM,VERIFIED,2015-05-10,ACTIVE
CUST0006321,Aarav Patel,RETAIL,18-25,Hyderabad,Telangana,Professional,1187755,MEDIUM,VERIFIED,2017-04-18,ACTIVE
CUST0006322,Aanya Kapoor,SME,18-25,Mumbai,Maharashtra,Homemaker,9411002,LOW,VERIFIED,2025-10-02,ACTIVE
CUST0006323,Neha Khan,SME,46-60,Kochi,Kerala,Homemaker,2703101,LOW,VERIFIED,2025-04-07,ACTIVE
CUST0006324,Aanya Kapoor,CORPORATE,46-60,Bengaluru,Karnataka,Student,49332169,HIGH,VERIFIED,2019-10-14,ACTIVE
CUST0006325,Rahul Kapoor,PREMIUM,60+,Lucknow,Uttar Pradesh,Student,2935639,LOW,VERIFIED,2025-07-11,ACTIVE
CUST0006326,Meera Rao,SME,18-25,Kochi,Kerala,Self-Employed,1279040,LOW,VERIFIED,2013-04-13,ACTIVE
CUST0006327,Pooja Das,RETAIL,46-60,Hyderabad,Telangana,Self-Employed,1706921,MEDIUM,VERIFIED,2012-02-07,ACTIVE
CUST0006328,Rahul Verma,PREMIUM,46-60,Bhubaneswar,Odisha,Retired,3397115,LOW,PENDING,2023-10-10,BLOCKED
CUST0006329,Rohan Sharma,RETAIL,26-35,Jaipur,Rajasthan,Retired,1633063,LOW,VERIFIED,2016-11-28,ACTIVE
CUST0006330,Diya Patel,RETAIL,36-45,Jaipur,Rajasthan,Retired,762736,MEDIUM,VERIFIED,2021-06-07,ACTIVE
CUST0006331,Vivaan Mehta,RETAIL,18-25,Bhubaneswar,Odisha,Retired,1483292,LOW,VERIFIED,2016-08-17,ACTIVE
CUST0006332,Sneha Iyer,PREMIUM,18-25,Bhubaneswar,Odisha,Retired,1716455,MEDIUM,VERIFIED,2016-11-21,ACTIVE
CUST0006333,Karan Joshi,RETAIL,26-35,Bengaluru,Karnataka,Self-Employed,265427,HIGH,VERIFIED,2019-04-17,ACTIVE
CUST0006334,Ishaan Yadav,RETAIL,60+,Indore,Madhya Pradesh,Retired,1220526,LOW,VERIFIED,2021-06-21,ACTIVE
CUST0006335,Rohan Rao,SME,46-60,Hyderabad,Telangana,Student,7307441,LOW,VERIFIED,2016-10-08,ACTIVE
CUST0006336,Aarav Singh,RETAIL,46-60,Ahmedabad,Gujarat,Business Owner,1486553,LOW,VERIFIED,2024-03-04,ACTIVE
CUST0006337,Rahul Das,RETAIL,36-45,Hyderabad,Telangana,Professional,1185301,LOW,VERIFIED,2022-12-16,CLOSED
CUST0006338,Diya Das,RETAIL,60+,Ahmedabad,Gujarat,Salaried,978892,LOW,REJECTED,2023-11-15,ACTIVE
CUST0006339,Isha Rao,PREMIUM,46-60,Lucknow,Uttar Pradesh,Homemaker,3513230,MEDIUM,VERIFIED,2021-12-01,ACTIVE
CUST0006340,Meera Rao,RETAIL,36-45,Kolkata,West Bengal,Homemaker,1386804,MEDIUM,VERIFIED,2015-08-28,ACTIVE
CUST0006341,Riya Rao,RETAIL,18-25,Kochi,Kerala,Salaried,1591727,LOW,VERIFIED,2023-09-17,ACTIVE
CUST0006342,Aarav Khan,RETAIL,60+,New Delhi,Delhi,Professional,1599067,MEDIUM,PENDING,2018-11-30,ACTIVE
CUST0006343,Sai Verma,RETAIL,60+,Lucknow,Uttar Pradesh,Self-Employed,1611547,LOW,REJECTED,2015-08-26,ACTIVE
CUST0006344,Priya Nair,RETAIL,46-60,Kochi,Kerala,Student,1467653,LOW,PENDING,2016-02-27,ACTIVE
CUST0006345,Priya Khan,RETAIL,18-25,New Delhi,Delhi,Business Owner,583902,LOW,VERIFIED,2016-08-22,ACTIVE
CUST0006346,Rahul Sharma,SME,26-35,Ahmedabad,Gujarat,Business Owner,7333016,MEDIUM,REJECTED,2017-05-09,ACTIVE
CUST0006347,Aarav Iyer,RETAIL,36-45,Mumbai,Maharashtra,Student,1188018,LOW,PENDING,2022-03-16,ACTIVE
CUST0006348,Sneha Joshi,RETAIL,60+,Bhubaneswar,Odisha,Salaried,512989,LOW,VERIFIED,2017-05-28,BLOCKED
CUST0006349,Neha Patel,RETAIL,46-60,Kolkata,West Bengal,Professional,1404883,LOW,VERIFIED,2015-10-08,ACTIVE
CUST0006350,Riya Patel,RETAIL,46-60,Chennai,Tamil Nadu,Salaried,867932,MEDIUM,PENDING,2018-12-01,ACTIVE
CUST0006351,Krishna Mehta,RETAIL,26-35,Ahmedabad,Gujarat,Self-Employed,1428145,LOW,VERIFIED,2015-01-30,ACTIVE
CUST0006352,Ananya Iyer,CORPORATE,18-25,Chennai,Tamil Nadu,Student,14522925,MEDIUM,VERIFIED,2025-10-04,ACTIVE
CUST0006353,Diya Sharma,RETAIL,36-45,Kolkata,West Bengal,Self-Employed,284519,LOW,VERIFIED,2022-09-02,ACTIVE
CUST0006354,Krishna Patel,RETAIL,26-35,Ahmedabad,Gujarat,Student,1067276,MEDIUM,VERIFIED,2020-03-21,ACTIVE
CUST0006355,Pooja Das,RETAIL,46-60,Ahmedabad,Gujarat,Homemaker,625367,LOW,EXPIRED,2025-11-05,ACTIVE
CUST0006356,Aditya Joshi,CORPORATE,26-35,Jaipur,Rajasthan,Professional,39397745,LOW,VERIFIED,2019-04-14,ACTIVE
CUST0006357,Priya Reddy,RETAIL,36-45,Jaipur,Rajasthan,Homemaker,609968,MEDIUM,VERIFIED,2015-09-06,ACTIVE
CUST0006358,Priya Verma,RETAIL,46-60,Mumbai,Maharashtra,Student,972381,MEDIUM,VERIFIED,2021-10-23,ACTIVE
CUST0006359,Rohan Reddy,RETAIL,46-60,Kolkata,West Bengal,Professional,377656,LOW,VERIFIED,2016-10-26,ACTIVE
CUST0006360,Karan Sharma,PREMIUM,36-45,Ahmedabad,Gujarat,Student,3389463,HIGH,VERIFIED,2016-04-09,DORMANT
CUST0006361,Arjun Verma,RETAIL,18-25,Indore,Madhya Pradesh,Homemaker,594416,MEDIUM,VERIFIED,2019-01-07,ACTIVE
CUST0006362,Vivaan Kapoor,PREMIUM,26-35,New Delhi,Delhi,Homemaker,4019689,HIGH,VERIFIED,2019-06-20,ACTIVE
CUST0006363,Aditya Kapoor,RETAIL,26-35,Kolkata,West Bengal,Retired,652212,LOW,VERIFIED,2019-12-12,ACTIVE
CUST0006364,Pooja Kapoor,RETAIL,60+,Kochi,Kerala,Business Owner,1713999,HIGH,VERIFIED,2020-05-04,ACTIVE
CUST0006365,Sneha Rao,RETAIL,26-35,Kochi,Kerala,Professional,790338,LOW,VERIFIED,2020-01-19,ACTIVE
CUST0006366,Neha Gupta,PREMIUM,60+,New Delhi,Delhi,Homemaker,2704885,LOW,VERIFIED,2015-06-12,ACTIVE
CUST0006367,Priya Patel,RETAIL,36-45,Kochi,Kerala,Self-Employed,1764390,LOW,PENDING,2012-11-11,ACTIVE
CUST0006368,Rahul Kapoor,RETAIL,46-60,Ahmedabad,Gujarat,Retired,1398865,LOW,VERIFIED,2016-04-04,ACTIVE
CUST0006369,Aditya Khan,RETAIL,36-45,Mumbai,Maharashtra,Salaried,1207223,LOW,VERIFIED,2025-08-28,ACTIVE
CUST0006370,Sai Verma,SME,36-45,Kolkata,West Bengal,Self-Employed,7161577,LOW,VERIFIED,2016-12-09,ACTIVE
CUST0006371,Meera Verma,RETAIL,36-45,Kochi,Kerala,Business Owner,939967,MEDIUM,VERIFIED,2020-04-12,ACTIVE
CUST0006372,Vivaan Mehta,RETAIL,36-45,Hyderabad,Telangana,Retired,901877,HIGH,VERIFIED,2015-10-01,ACTIVE
CUST0006373,Vivaan Sharma,RETAIL,46-60,Kolkata,West Bengal,Self-Employed,1792814,MEDIUM,VERIFIED,2013-07-07,ACTIVE
CUST0006374,Aditya Iyer,RETAIL,46-60,Indore,Madhya Pradesh,Self-Employed,1708101,LOW,VERIFIED,2014-12-24,ACTIVE
CUST0006375,Arjun Verma,RETAIL,18-25,Bhubaneswar,Odisha,Professional,648882,LOW,VERIFIED,2015-07-26,ACTIVE
CUST0006376,Ananya Kapoor,PREMIUM,46-60,Mumbai,Maharashtra,Professional,1558306,MEDIUM,VERIFIED,2025-08-06,ACTIVE
CUST0006377,Rahul Das,RETAIL,60+,New Delhi,Delhi,Student,608478,LOW,VERIFIED,2025-10-26,ACTIVE
CUST0006378,Karan Patel,RETAIL,60+,Jaipur,Rajasthan,Retired,1248682,LOW,VERIFIED,2020-11-24,ACTIVE
CUST0006379,Aditya Khan,RETAIL,18-25,Bhubaneswar,Odisha,Salaried,1356811,LOW,VERIFIED,2018-05-04,ACTIVE
CUST0006380,Ishaan Singh,PREMIUM,36-45,Bhubaneswar,Odisha,Retired,4117084,LOW,VERIFIED,2016-09-07,DORMANT
CUST0006381,Ishaan Reddy,RETAIL,60+,New Delhi,Delhi,Business Owner,1767118,MEDIUM,VERIFIED,2013-11-03,ACTIVE
CUST0006382,Meera Khan,RETAIL,60+,Mumbai,Maharashtra,Business Owner,1774412,LOW,VERIFIED,2013-10-04,ACTIVE
CUST0006383,Neha Rao,CORPORATE,36-45,Kolkata,West Bengal,Self-Employed,28141435,LOW,PENDING,2013-11-30,DORMANT
CUST0006384,Arjun Iyer,RETAIL,26-35,Ahmedabad,Gujarat,Salaried,369953,LOW,VERIFIED,2022-06-05,ACTIVE
CUST0006385,Krishna Reddy,RETAIL,60+,Indore,Madhya Pradesh,Self-Employed,588262,MEDIUM,PENDING,2019-10-18,ACTIVE
CUST0006386,Riya Khan,RETAIL,46-60,Chennai,Tamil Nadu,Self-Employed,1028280,LOW,VERIFIED,2014-10-20,ACTIVE
CUST0006387,Diya Yadav,RETAIL,36-45,Indore,Madhya Pradesh,Retired,1428351,LOW,VERIFIED,2017-11-03,ACTIVE
CUST0006388,Aarav Kapoor,RETAIL,18-25,Jaipur,Rajasthan,Student,733967,LOW,VERIFIED,2016-06-24,DORMANT
CUST0006389,Diya Das,RETAIL,46-60,Bengaluru,Karnataka,Self-Employed,766877,LOW,PENDING,2023-01-26,ACTIVE
CUST0006390,Diya Reddy,RETAIL,46-60,Ahmedabad,Gujarat,Professional,855111,LOW,VERIFIED,2013-03-13,ACTIVE
CUST0006391,Ishaan Rao,SME,36-45,Indore,Madhya Pradesh,Homemaker,3874046,LOW,VERIFIED,2023-04-07,ACTIVE
CUST0006392,Isha Singh,RETAIL,46-60,Chennai,Tamil Nadu,Salaried,1323143,MEDIUM,PENDING,2019-08-26,ACTIVE
CUST0006393,Arjun Mehta,SME,36-45,Lucknow,Uttar Pradesh,Business Owner,4135603,LOW,VERIFIED,2020-06-08,ACTIVE
CUST0006394,Ananya Rao,RETAIL,46-60,Bengaluru,Karnataka,Professional,1320381,HIGH,VERIFIED,2019-04-11,ACTIVE
CUST0006395,Vivaan Das,RETAIL,26-35,Jaipur,Rajasthan,Student,911884,MEDIUM,VERIFIED,2017-08-15,ACTIVE
CUST0006396,Pooja Mehta,PREMIUM,18-25,Kochi,Kerala,Self-Employed,3857481,LOW,VERIFIED,2021-11-10,ACTIVE
CUST0006397,Neha Patel,SME,18-25,Kolkata,West Bengal,Salaried,9245648,MEDIUM,VERIFIED,2016-03-01,BLOCKED
CUST0006398,Priya Nair,CORPORATE,46-60,Indore,Madhya Pradesh,Homemaker,11557464,LOW,VERIFIED,2020-05-26,CLOSED
CUST0006399,Rahul Kapoor,RETAIL,26-35,Jaipur,Rajasthan,Salaried,718733,LOW,VERIFIED,2019-12-30,ACTIVE
CUST0006400,Sai Joshi,RETAIL,18-25,Kolkata,West Bengal,Homemaker,1018626,LOW,VERIFIED,2024-09-21,ACTIVE
CUST0006401,Aanya Reddy,RETAIL,26-35,Hyderabad,Telangana,Business Owner,1678532,LOW,VERIFIED,2024-10-02,ACTIVE
CUST0006402,Ananya Gupta,RETAIL,36-45,Kochi,Kerala,Retired,663925,LOW,VERIFIED,2014-08-11,ACTIVE
CUST0006403,Rahul Reddy,RETAIL,60+,Chennai,Tamil Nadu,Professional,536640,LOW,VERIFIED,2016-02-19,DORMANT
CUST0006404,Riya Gupta,SME,26-35,Kochi,Kerala,Homemaker,6148220,LOW,VERIFIED,2017-02-26,ACTIVE
CUST0006405,Krishna Mehta,PREMIUM,46-60,Lucknow,Uttar Pradesh,Professional,2871093,LOW,PENDING,2025-11-18,ACTIVE
CUST0006406,Pooja Nair,RETAIL,60+,Kolkata,West Bengal,Retired,466181,MEDIUM,VERIFIED,2013-09-04,ACTIVE
CUST0006407,Karan Iyer,RETAIL,18-25,Chennai,Tamil Nadu,Homemaker,753566,MEDIUM,EXPIRED,2012-09-07,ACTIVE
CUST0006408,Aditya Mehta,RETAIL,26-35,Ahmedabad,Gujarat,Professional,570668,LOW,VERIFIED,2016-12-28,DORMANT
CUST0006409,Aarav Joshi,RETAIL,18-25,Bengaluru,Karnataka,Retired,894994,LOW,VERIFIED,2013-07-06,ACTIVE
CUST0006410,Isha Das,RETAIL,46-60,Ahmedabad,Gujarat,Business Owner,1501406,MEDIUM,VERIFIED,2022-02-04,ACTIVE
CUST0006411,Arjun Yadav,RETAIL,26-35,Bhubaneswar,Odisha,Homemaker,1547925,LOW,VERIFIED,2018-08-25,ACTIVE
CUST0006412,Aarav Patel,RETAIL,18-25,Mumbai,Maharashtra,Retired,1087140,MEDIUM,VERIFIED,2014-03-06,ACTIVE
CUST0006413,Karan Yadav,PREMIUM,26-35,New Delhi,Delhi,Salaried,2959799,MEDIUM,VERIFIED,2022-08-25,ACTIVE
CUST0006414,Sai Gupta,RETAIL,60+,Indore,Madhya Pradesh,Student,1468442,LOW,VERIFIED,2018-06-06,ACTIVE
CUST0006415,Ishaan Yadav,CORPORATE,46-60,Hyderabad,Telangana,Business Owner,5965757,LOW,VERIFIED,2015-05-07,ACTIVE
CUST0006416,Ananya Mehta,RETAIL,46-60,Bhubaneswar,Odisha,Retired,1321792,LOW,VERIFIED,2012-09-15,DORMANT
CUST0006417,Neha Sharma,RETAIL,46-60,Bengaluru,Karnataka,Retired,1434996,MEDIUM,VERIFIED,2021-04-03,ACTIVE
CUST0006418,Riya Yadav,RETAIL,18-25,Lucknow,Uttar Pradesh,Salaried,981134,LOW,VERIFIED,2012-12-26,ACTIVE
CUST0006419,Neha Kapoor,PREMIUM,26-35,Hyderabad,Telangana,Business Owner,4094273,LOW,VERIFIED,2024-05-30,ACTIVE
CUST0006420,Ishaan Verma,RETAIL,60+,Indore,Madhya Pradesh,Business Owner,1647227,MEDIUM,VERIFIED,2020-04-15,ACTIVE
CUST0006421,Neha Sharma,RETAIL,46-60,Bhubaneswar,Odisha,Professional,912898,LOW,VERIFIED,2019-06-07,ACTIVE
CUST0006422,Ananya Singh,RETAIL,60+,Mumbai,Maharashtra,Professional,832318,LOW,VERIFIED,2013-04-29,ACTIVE
CUST0006423,Neha Rao,CORPORATE,36-45,Chennai,Tamil Nadu,Salaried,9394044,LOW,PENDING,2022-08-11,ACTIVE
CUST0006424,Aditya Singh,CORPORATE,36-45,Jaipur,Rajasthan,Homemaker,30242357,LOW,VERIFIED,2024-10-14,ACTIVE
CUST0006425,Rahul Yadav,PREMIUM,46-60,Lucknow,Uttar Pradesh,Self-Employed,3366750,MEDIUM,VERIFIED,2017-09-02,ACTIVE
CUST0006426,Diya Yadav,RETAIL,26-35,Lucknow,Uttar Pradesh,Professional,689923,LOW,VERIFIED,2012-05-22,ACTIVE
CUST0006427,Aarav Iyer,RETAIL,18-25,Lucknow,Uttar Pradesh,Retired,1074555,LOW,VERIFIED,2022-08-31,ACTIVE
CUST0006428,Pooja Reddy,RETAIL,18-25,Lucknow,Uttar Pradesh,Business Owner,1537729,MEDIUM,VERIFIED,2014-09-05,ACTIVE
CUST0006429,Krishna Kapoor,RETAIL,26-35,Bhubaneswar,Odisha,Professional,1311271,MEDIUM,VERIFIED,2012-03-18,ACTIVE
CUST0006430,Pooja Joshi,RETAIL,18-25,Chennai,Tamil Nadu,Student,1561151,MEDIUM,VERIFIED,2019-07-17,ACTIVE
CUST0006431,Pooja Joshi,SME,60+,Kolkata,West Bengal,Self-Employed,7464533,MEDIUM,VERIFIED,2018-11-11,ACTIVE
CUST0006432,Ananya Das,RETAIL,60+,Kochi,Kerala,Student,1798405,LOW,VERIFIED,2015-09-09,ACTIVE
CUST0006433,Sai Nair,RETAIL,18-25,Bengaluru,Karnataka,Professional,494476,HIGH,VERIFIED,2019-05-10,ACTIVE
CUST0006434,Karan Verma,PREMIUM,46-60,Kolkata,West Bengal,Retired,2901068,LOW,VERIFIED,2023-09-24,ACTIVE
CUST0006435,Aarav Verma,RETAIL,26-35,Kolkata,West Bengal,Retired,1056594,LOW,VERIFIED,2026-03-22,BLOCKED
CUST0006436,Priya Yadav,RETAIL,46-60,Hyderabad,Telangana,Self-Employed,270208,LOW,VERIFIED,2014-09-05,ACTIVE
CUST0006437,Vivaan Verma,CORPORATE,46-60,Ahmedabad,Gujarat,Business Owner,46993146,MEDIUM,VERIFIED,2019-06-15,ACTIVE
CUST0006438,Aarav Reddy,RETAIL,18-25,Lucknow,Uttar Pradesh,Self-Employed,1131249,LOW,VERIFIED,2016-06-01,ACTIVE
CUST0006439,Arjun Rao,PREMIUM,18-25,Mumbai,Maharashtra,Salaried,1541681,LOW,VERIFIED,2022-12-15,ACTIVE
CUST0006440,Ananya Kapoor,PREMIUM,36-45,Kochi,Kerala,Student,3305911,MEDIUM,PENDING,2021-03-18,ACTIVE
CUST0006441,Karan Patel,RETAIL,18-25,New Delhi,Delhi,Self-Employed,976291,MEDIUM,VERIFIED,2024-11-06,ACTIVE
CUST0006442,Meera Sharma,RETAIL,46-60,Indore,Madhya Pradesh,Professional,1638439,MEDIUM,VERIFIED,2021-09-08,ACTIVE
CUST0006443,Aditya Mehta,PREMIUM,36-45,Jaipur,Rajasthan,Business Owner,2995479,MEDIUM,VERIFIED,2022-09-01,BLOCKED
CUST0006444,Ananya Iyer,RETAIL,36-45,Kochi,Kerala,Self-Employed,1277719,LOW,VERIFIED,2022-12-02,ACTIVE
CUST0006445,Neha Kapoor,CORPORATE,46-60,New Delhi,Delhi,Self-Employed,6702555,MEDIUM,VERIFIED,2012-08-19,ACTIVE
CUST0006446,Aanya Gupta,RETAIL,26-35,Ahmedabad,Gujarat,Self-Employed,1385449,MEDIUM,VERIFIED,2025-05-28,ACTIVE
CUST0006447,Rohan Das,PREMIUM,18-25,Bhubaneswar,Odisha,Salaried,2847525,LOW,VERIFIED,2024-10-28,DORMANT
CUST0006448,Neha Reddy,RETAIL,60+,Bhubaneswar,Odisha,Salaried,1028656,LOW,VERIFIED,2014-06-02,ACTIVE
CUST0006449,Sneha Iyer,RETAIL,46-60,New Delhi,Delhi,Student,464691,LOW,VERIFIED,2026-06-16,ACTIVE
CUST0006450,Karan Kapoor,RETAIL,46-60,Bhubaneswar,Odisha,Business Owner,1076260,LOW,VERIFIED,2022-05-23,ACTIVE
CUST0006451,Ishaan Khan,RETAIL,60+,Kochi,Kerala,Self-Employed,1766623,LOW,VERIFIED,2026-01-11,ACTIVE
CUST0006452,Diya Khan,RETAIL,36-45,New Delhi,Delhi,Student,1521297,HIGH,VERIFIED,2025-07-01,ACTIVE
CUST0006453,Isha Singh,PREMIUM,26-35,Mumbai,Maharashtra,Retired,2454051,LOW,VERIFIED,2012-02-21,ACTIVE
CUST0006454,Neha Mehta,RETAIL,18-25,Kolkata,West Bengal,Student,699550,LOW,VERIFIED,2023-07-13,ACTIVE
CUST0006455,Neha Reddy,PREMIUM,46-60,Bhubaneswar,Odisha,Homemaker,4735282,MEDIUM,PENDING,2012-09-25,CLOSED
CUST0006456,Riya Khan,RETAIL,26-35,Kochi,Kerala,Homemaker,1238001,LOW,VERIFIED,2019-03-20,DORMANT
CUST0006457,Sai Nair,RETAIL,36-45,Chennai,Tamil Nadu,Retired,556081,MEDIUM,VERIFIED,2019-08-30,ACTIVE
CUST0006458,Aanya Singh,RETAIL,18-25,Lucknow,Uttar Pradesh,Self-Employed,1566059,MEDIUM,VERIFIED,2023-10-07,ACTIVE
CUST0006459,Rohan Singh,RETAIL,18-25,Kolkata,West Bengal,Salaried,540973,LOW,PENDING,2018-10-27,ACTIVE
CUST0006460,Sai Yadav,RETAIL,26-35,Ahmedabad,Gujarat,Salaried,905486,LOW,REJECTED,2019-04-08,ACTIVE
CUST0006461,Arjun Reddy,PREMIUM,26-35,Kochi,Kerala,Salaried,2233172,LOW,EXPIRED,2012-08-17,ACTIVE
CUST0006462,Vivaan Kapoor,RETAIL,46-60,Indore,Madhya Pradesh,Retired,564430,MEDIUM,VERIFIED,2022-01-11,ACTIVE
CUST0006463,Aditya Iyer,PREMIUM,60+,Kochi,Kerala,Business Owner,2709160,LOW,VERIFIED,2015-09-15,ACTIVE
CUST0006464,Priya Patel,PREMIUM,46-60,Kochi,Kerala,Salaried,1513495,LOW,EXPIRED,2020-07-19,ACTIVE
CUST0006465,Rahul Joshi,RETAIL,26-35,Jaipur,Rajasthan,Salaried,674787,LOW,REJECTED,2018-03-01,ACTIVE
CUST0006466,Meera Joshi,CORPORATE,26-35,Bhubaneswar,Odisha,Business Owner,32458454,LOW,VERIFIED,2019-02-25,ACTIVE
CUST0006467,Pooja Patel,RETAIL,60+,Mumbai,Maharashtra,Professional,438883,LOW,VERIFIED,2021-10-31,ACTIVE
CUST0006468,Riya Reddy,PREMIUM,60+,Lucknow,Uttar Pradesh,Homemaker,1898027,LOW,VERIFIED,2023-03-28,ACTIVE
CUST0006469,Krishna Singh,RETAIL,60+,Kochi,Kerala,Homemaker,925355,LOW,VERIFIED,2021-02-18,ACTIVE
CUST0006470,Isha Khan,RETAIL,36-45,Mumbai,Maharashtra,Homemaker,1571506,LOW,VERIFIED,2016-05-13,ACTIVE
CUST0006471,Ananya Mehta,RETAIL,26-35,Jaipur,Rajasthan,Salaried,1556527,LOW,VERIFIED,2022-01-04,DORMANT
CUST0006472,Meera Das,CORPORATE,18-25,New Delhi,Delhi,Professional,27126029,LOW,VERIFIED,2023-02-14,ACTIVE
CUST0006473,Sneha Das,RETAIL,46-60,Lucknow,Uttar Pradesh,Professional,907021,LOW,VERIFIED,2020-10-19,ACTIVE
CUST0006474,Neha Khan,PREMIUM,18-25,Jaipur,Rajasthan,Salaried,2472451,LOW,VERIFIED,2021-11-24,ACTIVE
CUST0006475,Isha Verma,RETAIL,18-25,Kolkata,West Bengal,Self-Employed,1368592,LOW,VERIFIED,2018-10-03,BLOCKED
CUST0006476,Aanya Singh,RETAIL,18-25,Kolkata,West Bengal,Retired,689148,LOW,PENDING,2021-04-29,ACTIVE
CUST0006477,Rohan Gupta,SME,26-35,Ahmedabad,Gujarat,Student,9887044,LOW,PENDING,2021-12-19,ACTIVE
CUST0006478,Diya Mehta,RETAIL,60+,Kochi,Kerala,Self-Employed,798345,LOW,VERIFIED,2019-02-05,ACTIVE
CUST0006479,Ishaan Mehta,RETAIL,60+,Bhubaneswar,Odisha,Business Owner,1256192,LOW,VERIFIED,2017-01-12,ACTIVE
CUST0006480,Karan Joshi,RETAIL,36-45,Mumbai,Maharashtra,Self-Employed,1084728,MEDIUM,VERIFIED,2016-08-13,ACTIVE
CUST0006481,Aarav Kapoor,RETAIL,18-25,Chennai,Tamil Nadu,Homemaker,869469,HIGH,PENDING,2018-07-15,ACTIVE
CUST0006482,Neha Singh,RETAIL,60+,Indore,Madhya Pradesh,Student,1767327,MEDIUM,VERIFIED,2012-01-19,ACTIVE
CUST0006483,Riya Nair,SME,26-35,Hyderabad,Telangana,Professional,1353096,LOW,VERIFIED,2017-10-20,ACTIVE
CUST0006484,Aanya Singh,RETAIL,46-60,Lucknow,Uttar Pradesh,Retired,1775537,LOW,VERIFIED,2022-08-01,ACTIVE
CUST0006485,Krishna Kapoor,CORPORATE,46-60,Indore,Madhya Pradesh,Self-Employed,42254327,LOW,VERIFIED,2023-07-26,ACTIVE
CUST0006486,Neha Kapoor,SME,60+,Bengaluru,Karnataka,Salaried,1570471,MEDIUM,VERIFIED,2024-03-19,ACTIVE
CUST0006487,Karan Sharma,RETAIL,18-25,Hyderabad,Telangana,Student,1727768,LOW,VERIFIED,2024-04-09,ACTIVE
CUST0006488,Sneha Kapoor,RETAIL,60+,Lucknow,Uttar Pradesh,Business Owner,299626,MEDIUM,VERIFIED,2014-02-02,ACTIVE
CUST0006489,Sai Sharma,RETAIL,18-25,New Delhi,Delhi,Retired,453272,LOW,VERIFIED,2019-11-01,ACTIVE
CUST0006490,Aditya Das,RETAIL,36-45,Mumbai,Maharashtra,Homemaker,1752473,LOW,VERIFIED,2021-12-09,ACTIVE
CUST0006491,Rohan Mehta,RETAIL,18-25,Bengaluru,Karnataka,Student,1687730,HIGH,VERIFIED,2022-06-18,ACTIVE
CUST0006492,Sneha Das,RETAIL,60+,Indore,Madhya Pradesh,Professional,873484,MEDIUM,VERIFIED,2015-07-20,ACTIVE
CUST0006493,Isha Iyer,SME,46-60,Kochi,Kerala,Student,2308257,LOW,VERIFIED,2016-07-04,ACTIVE
CUST0006494,Ananya Sharma,RETAIL,36-45,New Delhi,Delhi,Professional,812027,MEDIUM,VERIFIED,2014-10-13,ACTIVE
CUST0006495,Krishna Verma,RETAIL,18-25,Lucknow,Uttar Pradesh,Student,387926,LOW,VERIFIED,2022-10-22,ACTIVE
CUST0006496,Karan Khan,RETAIL,18-25,Jaipur,Rajasthan,Homemaker,1367021,MEDIUM,VERIFIED,2018-04-26,ACTIVE
CUST0006497,Aanya Yadav,RETAIL,36-45,Bengaluru,Karnataka,Self-Employed,1063862,MEDIUM,VERIFIED,2026-02-20,BLOCKED
CUST0006498,Priya Iyer,RETAIL,46-60,New Delhi,Delhi,Self-Employed,1581930,LOW,VERIFIED,2019-06-01,DORMANT
CUST0006499,Ishaan Joshi,RETAIL,60+,Mumbai,Maharashtra,Professional,995539,LOW,VERIFIED,2023-01-17,ACTIVE
CUST0006500,Aarav Joshi,CORPORATE,46-60,Ahmedabad,Gujarat,Retired,42735216,LOW,VERIFIED,2013-02-10,ACTIVE
CUST0006501,Rahul Verma,SME,60+,Indore,Madhya Pradesh,Homemaker,4305555,MEDIUM,VERIFIED,2022-02-21,ACTIVE
CUST0006502,Arjun Yadav,RETAIL,18-25,Kochi,Kerala,Business Owner,843874,MEDIUM,VERIFIED,2022-08-11,DORMANT
CUST0006503,Ishaan Verma,PREMIUM,60+,Kolkata,West Bengal,Business Owner,1643675,LOW,REJECTED,2012-02-16,ACTIVE
CUST0006504,Rohan Yadav,RETAIL,46-60,Mumbai,Maharashtra,Professional,1162880,LOW,VERIFIED,2020-02-28,ACTIVE
CUST0006505,Sneha Gupta,RETAIL,18-25,Chennai,Tamil Nadu,Salaried,591334,LOW,VERIFIED,2024-02-08,CLOSED
